.\files\Apple___Apple_scab
Number	Total Leaf Area	Percent Leaf Damage	Image name
 578 	     5813      	    652.761053     	f3297583-9150-42fd-a2f4-1a9e7109e240___JR_FrgE.S 2967.JPG
 579 	     4395      	    942.002275     	f3524490-1e4a-4292-9628-fccb4f85ae4e___JR_FrgE.S 8671.JPG
 580 	     10855     	    302.874251     	f3918f57-f4c8-44a4-bd0b-403755fa9615___JR_FrgE.S 3092.JPG
 581 	     10544     	    397.363429     	f3bac530-dd9a-43b3-b3cf-9860315f3d18___JR_FrgE.S 8800.JPG
 582 	     3568      	    953.475336     	f3bbe1b6-4a5c-45d4-9660-d24b8c43f2fc___JR_FrgE.S 2806.JPG
 583 	     2362      	    1068.882303    	f3f1e50a-4e84-4147-b10c-09283a2feddd___JR_FrgE.S 8713.JPG
 584 	     21168     	    195.535714     	f3ff804e-bca4-4a23-9af9-1f5b8c5c9980___JR_FrgE.S 3053.JPG
 585 	      662      	    4089.274924    	f415bc3e-3e71-4636-a3dd-78b65002384d___JR_FrgE.S 2917.JPG
 586 	     2208      	    1300.271739    	f45e8b2b-c220-42d2-9828-a39d46db0ca9___JR_FrgE.S 8751.JPG
 587 	     5134      	    546.455006     	f4f0b458-01c4-48ad-a600-fe3e7fb47b36___JR_FrgE.S 8730.JPG
 588 	     3088      	    1062.564767    	f54d34aa-d0a9-40c4-8277-6c65ef9a3203___JR_FrgE.S 2827.JPG
 589 	      120      	    3905.000000    	f58de461-853f-46d7-b223-d48a81507a85___JR_FrgE.S 2996.JPG
 590 	     4426      	    944.306371     	f637ba06-cf3c-423f-9d1e-c239de14393c___JR_FrgE.S 8605.JPG
 591 	     10697     	    372.515659     	f63c8d11-234c-4ff4-bd81-5c3947503038___JR_FrgE.S 3085.JPG
 592 	     3212      	    981.600249     	f6c9080a-95af-48f8-8178-0be757d92d20___JR_FrgE.S 2982.JPG
 593 	     8801      	    370.378366     	f702f711-d90a-46be-8cd1-78521ecb6822___JR_FrgE.S 8724.JPG
 594 	     7899      	    454.006836     	f7565e18-4946-4049-a1cd-ded7d3c09cef___JR_FrgE.S 2755.JPG
 595 	     6355      	    587.773407     	f770ff71-9ac5-46ef-8b66-65ba246bb952___JR_FrgE.S 8702.JPG
 596 	     5131      	    624.225297     	f77c7ac1-f55e-4adc-b049-35def4e87c17___JR_FrgE.S 3077.JPG
 597 	     7609      	    430.897621     	f83c1286-8bdb-48e6-ac8f-bd8a5209afc7___JR_FrgE.S 3001.JPG
 598 	     8025      	    478.616822     	f872ce63-a162-44bd-84ac-c7d89c485457___JR_FrgE.S 8701.JPG
 599 	     7040      	    413.025568     	f8a5bc70-61d0-42fa-b82d-9d480b0fbe2a___JR_FrgE.S 3093.JPG
 600 	     6181      	    533.149976     	f9747ff8-17a9-4052-a7f0-d7255d520faa___JR_FrgE.S 2904.JPG
 601 	     6691      	    497.922583     	f9b7fc98-caee-4bb1-ae7b-1e9981ba6d72___JR_FrgE.S 2990.JPG
 602 	     5702      	    585.601543     	f9c0a3a9-a08e-4b1d-baab-93fdc7fb2690___JR_FrgE.S 2896.JPG
 603 	     3382      	    1185.274985    	f9ec74fa-f27f-4185-a89c-0613319e382b___JR_FrgE.S 8640.JPG
 604 	     2845      	    1169.736380    	fa8eff59-b9f9-45d9-a8f4-eca6fa5a8896___JR_FrgE.S 8647.JPG
 605 	     11153     	    270.725365     	fb8255a6-e05d-44d3-a115-80c1e55009bd___JR_FrgE.S 3074.JPG
 606 	     4999      	    652.010402     	fb9d8933-5a5b-4553-a75e-dc50efc35975___JR_FrgE.S 8686.JPG
 607 	     3245      	    588.875193     	fbbd1259-ea22-4f56-8298-8429d228a07c___JR_FrgE.S 2934.JPG
 608 	     6072      	    691.123188     	fbd0bf3e-2260-4a97-be8a-af9cac60df7b___JR_FrgE.S 2807.JPG
 609 	     8018      	    407.171364     	fbe5708e-d8c5-49f2-a01b-c918e04a4338___JR_FrgE.S 2858.JPG
 610 	     6058      	    412.611423     	fc2bb6fc-6480-486c-8727-fbd2da59baa4___JR_FrgE.S 8634.JPG
 611 	     5086      	    559.221392     	fc5f6bd3-bd4e-4a8c-94d1-d46ea92a3941___JR_FrgE.S 3017.JPG
 612 	     5774      	    598.216141     	fc7d3fc0-1b3c-4865-adee-3670870ec4c3___JR_FrgE.S 2913.JPG
 613 	     3305      	    960.574887     	fcf3bce8-b685-4483-bac4-a2d0d14d6eeb___JR_FrgE.S 8810.JPG
 614 	     3760      	    654.281915     	fdcf5330-6e9d-4fde-9284-1ac4e7b0fa30___JR_FrgE.S 2981.JPG
 615 	     3901      	    784.952576     	fe588823-1009-4181-88e6-bdbf70fe33c3___JR_FrgE.S 8655.JPG
 616 	     10986     	    186.364464     	fe6a81b9-9198-4db7-82df-0802913716e1___JR_FrgE.S 2976.JPG
 617 	     4812      	    789.484622     	fef17b16-ce22-4cb6-ba6a-270f5e08a17d___JR_FrgE.S 2843.JPG
 618 	     11976     	    273.396794     	ff0f9b3a-4ef4-4c38-9a23-516beff99192___JR_FrgE.S 3048.JPG
 619 	     3351      	    1054.640406    	ff4e792b-14c5-41db-af9e-0676abf8d20a___JR_FrgE.S 3088.JPG
 620 	     12003     	    248.771141     	ff7087a7-3388-45dc-a9e9-0aed99539223___JR_FrgE.S 2979.JPG
.\files\Apple___Cedar_apple_rust
Number	Total Leaf Area	Percent Leaf Damage	Image name
  0  	     2472      	    1005.582524    	025b2b9a-0ec4-4132-96ac-7f2832d0db4a___FREC_C.Rust 3655.JPG
  1  	     1093      	    2091.308326    	0321e067-d13b-47d0-b3a6-76ba6f357d02___FREC_C.Rust 3667.JPG
  2  	     7717      	    264.999352     	0340baaa-e9cc-4c04-8f9b-c204180d9ae3___FREC_C.Rust 3805.JPG
  3  	     4653      	    300.687728     	04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394.JPG
  4  	     2418      	    1156.368900    	052e3deb-0499-4685-bc39-cea7f1df0700___FREC_C.Rust 3742.JPG
  5  	      820      	    2338.170732    	064b14b5-af1b-4bcf-afe7-a061e5669dbb___FREC_C.Rust 9839.JPG
  6  	     14420     	    245.950069     	072f23fb-0b1a-43b9-a548-3981120ff33c___FREC_C.Rust 0133.JPG
  7  	     8207      	    402.875594     	09239528-a0a0-4a2d-af03-c5d5f7a27710___FREC_C.Rust 4024.JPG
  8  	     1545      	    1728.996764    	097f37e1-d490-42e6-84d2-51e5385bf886___FREC_C.Rust 9861.JPG
  9  	      884      	    2445.475113    	0a41c25a-f9a6-4c34-8e5c-7f89a6ac4c40___FREC_C.Rust 9807.JPG
 10  	     1998      	    1335.585586    	0cd24b0c-0a9d-483f-8734-5c08988e029f___FREC_C.Rust 3762.JPG
 11  	     2201      	    1201.908224    	0ce943e7-3fed-41cb-8430-0e0f54ff2bc4___FREC_C.Rust 0014.JPG
 12  	     5824      	    274.467720     	0fbdccdc-fb96-475a-92bb-65734592c895___FREC_C.Rust 3619.JPG
 13  	     5077      	    730.470750     	112cfc79-00ab-4920-a235-977c134bdb5d___FREC_C.Rust 4365.JPG
 14  	     1927      	    1050.233524    	11a41b2a-5bf3-458a-801c-0898dd280c1e___FREC_C.Rust 9874.JPG
 15  	     13820     	    191.613603     	1440b8ad-ba66-44dc-aeff-13515fe5eb68___FREC_C.Rust 3816.JPG
 16  	     2367      	    1097.084918    	1798ac41-0f49-4007-9df5-7e41e3077e51___FREC_C.Rust 3656.JPG
 17  	     1327      	    2107.912585    	17b9f64c-4660-424f-9c8e-d9a49654e512___FREC_C.Rust 3776.JPG
 18  	     4324      	    558.741906     	18ba5927-bf67-47ff-bdcf-11056e368b60___FREC_C.Rust 4258.JPG
 19  	     1819      	    936.613524     	19335371-d443-4629-bb10-ef4e0b7215c0___FREC_C.Rust 0064.JPG
 20  	     3928      	    674.389002     	1a67f47d-d35d-4c47-a336-af8ec6141113___FREC_C.Rust 4404.JPG
 21  	     1730      	    1117.514451    	1a69060b-e45e-4d95-881c-f6d1960dffcd___FREC_C.Rust 0065.JPG
 22  	     1241      	    1495.487510    	1a80b84d-1a5a-4e23-8deb-823ba928e29a___FREC_C.Rust 4431.JPG
 23  	     2024      	    1162.500000    	1b567c7d-1041-4240-a56c-8ea94e6252b4___FREC_C.Rust 4245.JPG
 24  	     1445      	    1895.155709    	1cfc6e73-1d86-4fb9-bffb-010163531711___FREC_C.Rust 3944.JPG
 25  	     3113      	    387.632509     	1d4dee76-8af5-4bce-ba44-ef87ffd664de___FREC_C.Rust 3628.JPG
 26  	     11773     	    283.207339     	1e099d8e-b40c-4cf3-bb52-4e77b5a2dc69___FREC_C.Rust 0155.JPG
 27  	     3727      	    655.728468     	1ec3e679-2b1e-4243-9e62-67f8f04314b3___FREC_C.Rust 4328.JPG
 28  	     1820      	    1028.846154    	20ef08f2-96ae-4148-942c-3d7708cd94d8___FREC_C.Rust 9830.JPG
 29  	     1275      	    2192.313725    	23f6e0fa-3860-48a5-a3f4-4e64b54a3046___FREC_C.Rust 4336.JPG
 30  	     3711      	    860.091620     	24f68f21-8edb-49df-b0f1-d75ac66631fd___FREC_C.Rust 9937.JPG
 31  	     1549      	    1959.780504    	252e347b-262e-4dd8-8d6d-852324d5bcfd___FREC_C.Rust 3841.JPG
 32  	     4876      	    512.325677     	2770fd33-4612-4c09-80a7-dbac2ec8ff82___FREC_C.Rust 4049.JPG
 33  	     7398      	    436.239524     	27d7abba-647b-4f0c-aa4a-3978dccd4f5b___FREC_C.Rust 4092.JPG
 34  	     1576      	    1638.071066    	2824df6c-6e1e-4dc5-9035-098c32988662___FREC_C.Rust 4292.JPG
 35  	     2573      	    1145.394481    	290ad123-7702-4219-9773-17e07f22438c___FREC_C.Rust 4444.JPG
 36  	     2630      	    832.623574     	2a6fe192-977f-482c-8af7-3465448920f4___FREC_C.Rust 9919.JPG
 37  	     6096      	    557.693570     	2ac8d689-f30a-4eee-a856-86c92f8dcbd2___FREC_C.Rust 3952.JPG
 38  	     1684      	    1029.275534    	2af1177b-1a2f-4dbe-b7f1-93118342d44e___FREC_C.Rust 0036.JPG
 39  	     1167      	    2054.155955    	2dd8a8e6-8774-49a9-a712-9fa6b9ef21f3___FREC_C.Rust 3594.JPG
 40  	     1411      	    1501.275691    	2ddde539-6c5f-4d76-8611-14761bb240de___FREC_C.Rust 3564.JPG
 41  	     10835     	    354.000923     	30ae56d0-6974-4ad2-b4bf-486a97dcff5f___FREC_C.Rust 4088.JPG
 42  	     4782      	    597.197825     	31cd0e16-01aa-442a-af4d-1162ac8a7b81___FREC_C.Rust 9889.JPG
 43  	     2829      	    840.650407     	32ba7e2f-7ad8-480e-9f37-28469e6802af___FREC_C.Rust 9811.JPG
 44  	     4626      	    575.464764     	3590e70d-8ab1-453d-ae81-0f77bdda3f60___FREC_C.Rust 3824.JPG
 45  	     1171      	    2047.907771    	3762c9a3-83db-44b7-88be-07c048ad293b___FREC_C.Rust 9945.JPG
 46  	     4682      	    394.681760     	38395894-268c-4ae1-827d-679f97e1a262___FREC_C.Rust 3998.JPG
 47  	     3591      	    879.643553     	39c00da9-396e-4bd3-8e4a-f701c11d4fa7___FREC_C.Rust 3907.JPG
 48  	     1566      	    1363.154534    	3b1e5132-71dd-4e75-b04a-513a3851ca02___FREC_C.Rust 4439.JPG
 49  	     2457      	    961.253561     	3c412dc8-dbe2-43db-92ba-28ce72f835f6___FREC_C.Rust 9930.JPG
 50  	      977      	    2220.982600    	3dc7b8db-79dd-4206-b3f0-7091d28475b2___FREC_C.Rust 0079.JPG
 51  	     1385      	    1277.906137    	3dcf5bf7-744a-439e-881b-10f73fd83616___FREC_C.Rust 3642.JPG
 52  	     2042      	    1542.703232    	3dde7bc6-90e6-4057-a1e7-c2580ccf03a2___FREC_C.Rust 0092.JPG
 53  	     1633      	    1275.872627    	3e123b1b-a57d-4689-8211-e270c19fd4a9___FREC_C.Rust 9962.JPG
 54  	     2679      	    1228.182158    	3e4303ad-6293-4522-821b-ef5dd3b658ce___FREC_C.Rust 3686.JPG
 55  	     3074      	    722.251139     	3ea747af-ed9d-44f1-a8b6-61503adf0a4b___FREC_C.Rust 4174.JPG
 56  	     3225      	    868.806202     	3ef85bf3-728f-46d7-95cc-a5bddf34db98___FREC_C.Rust 3885.JPG
 57  	     8043      	    456.869327     	3f9bd33d-ceeb-49fa-8874-d9cc013ca018___FREC_C.Rust 4183.JPG
 58  	     2476      	    1369.063005    	3fb3806c-db88-491d-b9b0-191b3d5964cd___FREC_C.Rust 4130.JPG
 59  	     2129      	    1269.891968    	3fe25d8e-4497-49bd-b4e0-9c7dd3c3c6cd___FREC_C.Rust 9960.JPG
 60  	     4844      	    513.790256     	402aad30-3914-4227-a9b4-4d40a49fae72___FREC_C.Rust 0230.JPG
 61  	     1075      	    1661.674419    	40761a05-eac1-44d2-b543-7e83ee6507ba___FREC_C.Rust 3556.JPG
 62  	     1741      	    1455.829983    	4134586e-a00a-4c53-8f8d-c275ef0d5f5f___FREC_C.Rust 3676.JPG
 63  	     7464      	    416.010182     	42bbd61a-bfa0-4adf-a064-407165f70ecf___FREC_C.Rust 4199.JPG
 64  	     1288      	    2013.664596    	43850a33-b2c2-4d67-aa90-685f8f76da3a___FREC_C.Rust 3664.JPG
 65  	     3308      	    820.223700     	4444fa5c-3ad7-49cf-9384-8686b691e4b8___FREC_C.Rust 3600.JPG
 66  	     2441      	    389.840229     	4485494e-e310-49b5-9ca8-73608ec4e83c___FREC_C.Rust 3631.JPG
 67  	      899      	    2355.061179    	46597071-9826-4f76-b853-083b76c5ef63___FREC_C.Rust 3666.JPG
 68  	     10004     	    155.687725     	46aef257-999e-4158-9107-c5f5c7c8016a___FREC_C.Rust 4147.JPG
 69  	      612      	    3161.111111    	46b6b57e-9c90-4de7-9fb1-b8b674d51f38___FREC_C.Rust 9857.JPG
 70  	     3060      	    1012.843137    	492e83ef-7407-42f1-a0e2-e272cf1cdbc1___FREC_C.Rust 0024.JPG
 71  	     2261      	    773.905352     	4abb2c64-458c-473b-bbe4-4b9bc69cd035___FREC_C.Rust 9974.JPG
 72  	     5307      	    605.897871     	4bd5f28f-beb3-4b27-b4f1-7e94b332ef93___FREC_C.Rust 9932.JPG
 73  	     9842      	    230.298720     	4d7f4b74-59f6-431e-afa3-6fbbb9ac90ea___FREC_C.Rust 0145.JPG
 74  	     2791      	    687.173056     	4dc8e2a8-4374-488a-afc6-fd0ea7f15c88___FREC_C.Rust 3991.JPG
 75  	      968      	    1404.648760    	4ddf4752-f02c-40ae-a2a8-19095f07137d___FREC_C.Rust 3733.JPG
 76  	     7864      	    382.032045     	4e469367-da28-4b4b-a06e-18d64f0433bc___FREC_C.Rust 4014.JPG
 77  	     1003      	    2166.001994    	4e6676b6-154c-4f7d-a355-bcc00a397c3d___FREC_C.Rust 9853.JPG
 78  	     1064      	    2286.278195    	4fd1cebf-96dd-4786-b1df-021dac153ca7___FREC_C.Rust 9953.JPG
 79  	     5672      	    479.337094     	4fe22d35-3e93-414a-83fc-1be230cec721___FREC_C.Rust 4424.JPG
 80  	     1575      	    2116.000000    	503fa8ad-36cc-41ea-997c-d61727a7677c___FREC_C.Rust 3842.JPG
 81  	     2069      	    932.672789     	5069c246-1254-4396-a0f3-11bb6becd234___FREC_C.Rust 9868.JPG
 82  	      872      	    2466.055046    	5271addc-c445-4af1-ba68-318c7b509e1f___FREC_C.Rust 3585.JPG
 83  	     1704      	    1778.697183    	5367e167-14f3-4d65-bd93-4c4b693e0bc7___FREC_C.Rust 4109.JPG
 84  	     10728     	    278.439597     	54f60420-248f-41f6-be1a-a0be7936005f___FREC_C.Rust 3801.JPG
 85  	     1253      	    2303.272147    	56cc0223-46b0-44d3-ba43-66d3def44f1d___FREC_C.Rust 3834.JPG
 86  	     3989      	    929.405866     	57a522fe-b1f4-47e0-9b4c-b30635b402f7___FREC_C.Rust 4226.JPG
 87  	     6013      	    534.558457     	57be14d8-a24b-4354-acce-98b3a47f4512___FREC_C.Rust 4057.JPG
 88  	     2561      	    1115.072237    	58c70126-b289-441f-a608-eff6a2df3762___FREC_C.Rust 3654.JPG
 89  	     2767      	    1078.966390    	5b047b56-77e8-4bbd-8b5c-7c72821b50f0___FREC_C.Rust 0101.JPG
 90  	     1340      	    872.089552     	5b0cb1a1-e3ef-4503-8833-a8b013ab6e92___FREC_C.Rust 3599.JPG
 91  	     1091      	    1765.536205    	5b1f2adb-5065-4b7f-8b51-bc5695ad5ebb___FREC_C.Rust 9802.JPG
 92  	     1854      	    1469.093851    	5ba35826-8831-4638-a443-5c28f80c4de8___FREC_C.Rust 0212.JPG
 93  	     1215      	    2175.061728    	5c2677da-56e7-47bc-bc21-31a1db9ff5bf___FREC_C.Rust 9799.JPG
 94  	     4360      	    718.211009     	5c9da5f6-93f9-4fba-8adc-49a6392a7467___FREC_C.Rust 3909.JPG
 95  	     3562      	    127.428411     	5cc20b25-edc1-4ec9-afc8-c19a5ef1cfda___FREC_C.Rust 3540.JPG
 96  	     7750      	    372.619355     	5d4e82f2-d720-45fa-b913-13773583ee0f___FREC_C.Rust 4181.JPG
 97  	     1243      	    1426.629123    	5d85daec-3dd3-4c35-aceb-2a9cf0eb87ad___FREC_C.Rust 3710.JPG
 98  	     1467      	    1559.509202    	5eba8ca8-b4f7-4f49-9481-9703adc53678___FREC_C.Rust 3732.JPG
 99  	     14087     	    158.543338     	60ecab05-90df-45d5-8a50-edb8635aac87___FREC_C.Rust 4155.JPG
 100 	     5795      	    527.092321     	669c0bde-c75a-4495-92ea-e7d6be6de1bc___FREC_C.Rust 4410.JPG
 101 	     2610      	    903.256705     	68a4878f-c220-49ff-a858-5b026e56e7b0___FREC_C.Rust 9844.JPG
 102 	      834      	    2798.201439    	69561ee3-9a1f-42cd-a2fc-f3f06102747c___FREC_C.Rust 0190.JPG
 103 	     1835      	    901.798365     	69ceb6f0-6e63-4676-90a6-288ae97b0c2f___FREC_C.Rust 0107.JPG
 104 	     2229      	    1554.777927    	6a858b72-4061-4fa1-a83d-04d83f83ad77___FREC_C.Rust 4281.JPG
 105 	     4026      	    680.849478     	6b9f9f65-4359-40a4-bdba-3db5057489f4___FREC_C.Rust 3748.JPG
 106 	     1928      	    692.634855     	6ddafe85-27e6-4ca2-915f-2db6015cdf29___FREC_C.Rust 3983.JPG
 107 	     1695      	    436.873156     	6fa42fea-4fcd-4cfe-bfbd-c03ee2d7bb3f___FREC_C.Rust 0163.JPG
 108 	     4943      	    365.264010     	6fe0e179-4491-4257-a1d3-9cff9e9e2d27___FREC_C.Rust 0225.JPG
 109 	     4288      	    693.306903     	70190de6-c93f-4b1e-9c6d-19b0b424f42f___FREC_C.Rust 4315.JPG
 110 	     1077      	    2365.181058    	71c08a14-4875-40dc-b35c-8216951ffd8a___FREC_C.Rust 0195.JPG
 111 	     2848      	    884.445225     	743ddf7b-a620-436d-b69b-125044a0d9fc___FREC_C.Rust 0037.JPG
 112 	     1267      	    1988.239937    	763123be-8a12-4d7a-8fa5-deff863b70f9___FREC_C.Rust 3691.JPG
 113 	     1073      	    3312.301957    	77f413dd-06cd-4e01-92f9-fdb8d0320b68___FREC_C.Rust 0089.JPG
 114 	     2442      	    451.597052     	78821840-5d27-43ae-b830-c54e9f84432d___FREC_C.Rust 9891.JPG
 115 	     7480      	    463.195187     	79e57aaf-f825-4818-9594-621327134e0b___FREC_C.Rust 4219.JPG
 116 	     1446      	    1762.033195    	7b2dd7f1-d16e-47b6-8750-cfaf315aad87___FREC_C.Rust 0109.JPG
 117 	     1141      	    1492.287467    	7ba80ce1-562a-404b-a8e9-273cd917081a___FREC_C.Rust 9833.JPG
 118 	     3503      	    792.092492     	7c4829bb-fb00-42fc-b19f-1fc057aa61c3___FREC_C.Rust 9986.JPG
 119 	     4775      	    493.738220     	7ca50f21-d7c4-4fab-90ab-daabd7dd960d___FREC_C.Rust 3913.JPG
 120 	     5084      	    625.491739     	7ce07da8-973f-467f-98af-642a1ffbea04___FREC_C.Rust 4334.JPG
 121 	     2449      	    583.340139     	7d3aae9a-3fdd-4b83-b41f-7dd3e0400986___FREC_C.Rust 3616.JPG
 122 	     4304      	    558.875465     	7ddc6bbf-42d1-4c84-b695-88077058656f___FREC_C.Rust 4079.JPG
 123 	     4544      	    606.514085     	7e32ce27-bc89-4fca-9f49-c50de91210d1___FREC_C.Rust 4425.JPG
 124 	     2917      	    338.532739     	7e6e24dd-b8e6-4668-b4ae-a2480441bb78___FREC_C.Rust 3627.JPG
 125 	     1380      	    2279.130435    	809c7104-6f46-4117-8c8c-6d5491b2178d___FREC_C.Rust 3839.JPG
 126 	     6389      	    435.107216     	81049e31-d2ea-4372-9865-c7f1479a513a___FREC_C.Rust 3833.JPG
 127 	     3453      	    746.452360     	811b2953-8508-4327-944e-8d999211790c___FREC_C.Rust 3891.JPG
 128 	     2119      	    1481.783860    	821d427b-7aff-475c-8d76-6c984e09463f___FREC_C.Rust 3760.JPG
 129 	     12120     	    271.724422     	82ecdc54-ded2-4767-b865-c1df8ac85eaf___FREC_C.Rust 0128.JPG
 130 	     4000      	    496.100000     	8306d4f0-6a4f-4f02-86ca-72b1a950f420___FREC_C.Rust 0175.JPG
 131 	     1865      	    1527.828418    	83a6031c-8219-4f22-8476-530c6bb1ee31___FREC_C.Rust 3765.JPG
 132 	     2742      	    776.221736     	848e865c-bdbb-41eb-a4d1-90f1d49d1d74___FREC_C.Rust 0067.JPG
 133 	     1439      	    2146.073662    	84eda310-5cbd-4de7-949d-471213cd0016___FREC_C.Rust 3679.JPG
 134 	     1660      	    1235.843373    	859d4241-7bfc-4ac1-825d-f129ce1bf2fe___FREC_C.Rust 3731.JPG
 135 	     3095      	    920.904685     	85b2d11e-4682-4699-9196-fba13b6232d5___FREC_C.Rust 3718.JPG
 136 	      975      	    2007.282051    	85c546e8-0e5c-4d84-9ec8-3ebb53942b98___FREC_C.Rust 9847.JPG
 137 	     3041      	    627.688260     	85eb91f6-f8f0-438e-afbc-ca12551ee404___FREC_C.Rust 9884.JPG
 138 	     3480      	    797.097701     	85f1b51d-ad5e-4ec2-a46b-2a9dade22e2a___FREC_C.Rust 9971.JPG
 139 	     2260      	    1339.247788    	87ea6ae6-eaf6-468d-85cd-cded92ba526f___FREC_C.Rust 9963.JPG
 140 	     1005      	    1525.074627    	8817af29-8b64-4fae-be6d-f05a2eed6b85___FREC_C.Rust 3695.JPG
 141 	     5652      	    519.922151     	891545af-a393-4733-89a9-847a6da455ab___FREC_C.Rust 4182.JPG
 142 	     2042      	    1733.202742    	8a2c7dda-c639-47f2-8f10-3bd33d24a08e___FREC_C.Rust 3929.JPG
 143 	     3155      	    650.079239     	8c16e58c-0272-4c95-a53c-1984bd6bb83e___FREC_C.Rust 0059.JPG
 144 	     2127      	    656.464504     	8e4fc487-528e-4ff9-94dd-165332126018___FREC_C.Rust 9890.JPG
 145 	     1581      	    1187.413030    	8e50e865-0621-442a-945d-f402f328151b___FREC_C.Rust 3699.JPG
 146 	     3670      	    624.386921     	8fd46690-5e57-47f6-8d99-235d4738411f___FREC_C.Rust 0074.JPG
 147 	     1207      	    886.992543     	90355db8-e997-4ab6-a1a3-14aca5e55395___FREC_C.Rust 9907.JPG
 148 	     1706      	    1592.790152    	90a124ff-56a1-46be-bac4-0bd424599cbc___FREC_C.Rust 4300.JPG
 149 	     5309      	    596.534187     	90bff1e0-f71d-4963-93cb-8a9a16f49e74___FREC_C.Rust 9939.JPG
 150 	     2687      	    640.788984     	915ea730-231d-408d-baea-d2554d47bfa9___FREC_C.Rust 9809.JPG
 151 	     1534      	    1283.376793    	91ba83a7-5138-4cec-9fe4-e8729484836b___FREC_C.Rust 0058.JPG
 152 	     5450      	    631.229358     	91c6f875-414d-4449-937c-488718a84921___FREC_C.Rust 3756.JPG
 153 	     1198      	    1716.611018    	9251881a-0cf0-48e1-80c5-562704abb40c___FREC_C.Rust 3681.JPG
 154 	     3972      	    711.354481     	928e5ee5-6568-4e73-afbf-8251794d33a8___FREC_C.Rust 3747.JPG
 155 	      424      	    1487.735849    	92d7ce46-da77-4c87-a58b-81a44b0a9a58___FREC_C.Rust 4351.JPG
 156 	     1280      	    1514.921875    	92f2fe26-624c-4620-8210-0e2ff92e594d___FREC_C.Rust 4354.JPG
 157 	     14160     	    184.060734     	9360a196-fc3f-495e-ab9b-1803bcd87921___FREC_C.Rust 3818.JPG
 158 	      748      	    3194.652406    	949d3f98-9992-4f2d-8384-a74d3e9a4ae8___FREC_C.Rust 0197.JPG
 159 	     1035      	    1943.961353    	94d6b99f-2ac4-4a88-823f-3c607358d057___FREC_C.Rust 9826.JPG
 160 	     2462      	    677.376117     	96a1d021-2c27-46a0-9891-41e449e4910e___FREC_C.Rust 3610.JPG
 161 	     9648      	    218.988391     	96bec7bd-9c12-4284-a298-d20379abb4a2___FREC_C.Rust 3815.JPG
 162 	     1588      	    1011.964736    	98db1965-ab83-41ac-bd9b-a029d42a236c___FREC_C.Rust 9878.JPG
 163 	     2919      	    885.851319     	99efb674-1e97-4f94-978a-a87c24dde48a___FREC_C.Rust 9995.JPG
 164 	     8325      	    401.393393     	99efeabc-dafd-45ca-8111-91ec6aae3a7b___FREC_C.Rust 4089.JPG
 165 	     2397      	    839.674593     	9ace7aaf-8950-43b5-bafb-2c63f8839c20___FREC_C.Rust 9867.JPG
 166 	      800      	    2825.875000    	9b3023a6-f35a-46b4-be98-022eb2ac42e4___FREC_C.Rust 9801.JPG
 167 	      682      	    1834.164223    	9bbb97c5-a05b-4853-a30e-3b3ec1917067___FREC_C.Rust 3674.JPG
 168 	     2192      	    999.315693     	9d03ec86-ab87-4193-8589-9cfeada9fe70___FREC_C.Rust 4442.JPG
 169 	     1076      	    1867.193309    	9dad463d-4f26-4fa5-b500-7b85613dbf46___FREC_C.Rust 9824.JPG
 170 	     3758      	    643.134646     	9e83b384-97cc-4b00-a283-cbed301e876a___FREC_C.Rust 4052.JPG
 171 	     2605      	    544.261036     	9ebff92f-999c-49d0-9235-6c98aaa63bbd___FREC_C.Rust 4206.JPG
 172 	     4317      	    521.496410     	9f7d070e-f51d-4b14-86e4-6f059ea4eca7___FREC_C.Rust 0210.JPG
